mes,id_estudiante,programa,edad,estrato,trabaja,promedio_anterior,horas_estudio_semana,asistencia_pct,nota_final
21,M21-009,Industrial,33,1,1,3.44,1.8,69.4,3.32
21,M21-010,Civil,29,4,1,4.16,8.3,74.6,4.13
21,M21-011,Industrial,37,6,0,3.54,13.9,91.6,3.85
21,M21-012,Industrial,34,3,1,3.86,3.3,87.3,2.83
21,M21-013,Sistemas,26,4,0,3.74,6.9,90.9,3.55
21,M21-014,Sistemas,32,4,1,3.67,11.9,67.1,3.38
21,M21-015,Sistemas,26,4,1,3.25,5.9,77.3,3.54
21,M21-016,Sistemas,24,4,1,4.65,8.8,74.0,3.84
21,M21-017,Industrial,35,3,1,3.45,8.9,78.1,3.14
21,M21-018,Sistemas,23,4,0,3.09,10.6,89.7,2.98
21,M21-019,Electrica,31,3,0,2.73,16.9,100.0,3.23
21,M21-020,Sistemas,32,3,0,3.61,7.2,80.1,3.46
21,M21-021,Sistemas,25,2,0,3.18,13.6,68.7,3.28
21,M21-022,Civil,34,3,0,4.6,5.2,87.5,3.99
21,M21-023,Sistemas,23,3,1,2.92,1.9,82.7,2.76
21,M21-024,Industrial,26,1,1,3.61,2.6,82.9,3.44
21,M21-025,Sistemas,32,3,1,3.3,5.9,83.5,3.02
21,M21-026,Sistemas,24,3,1,3.22,21.1,100.0,3.81
21,M21-027,Civil,24,4,1,3.7,10.1,79.5,3.41
21,M21-028,Industrial,37,3,1,3.15,1.7,64.8,3.23
21,M21-029,Industrial,27,4,1,3.91,8.2,62.6,3.31
21,M21-030,Electrica,27,3,1,3.26,1.9,78.1,2.94
21,M21-031,Electrica,21,4,1,3.48,0.5,67.6,3.08
21,M21-032,Industrial,24,5,0,3.64,5.9,96.6,3.36
21,M21-033,Industrial,21,3,0,3.37,11.0,91.5,3.29
21,M21-034,Industrial,29,1,1,3.44,5.1,49.9,2.88
21,M21-035,Electrica,26,1,0,3.22,0.5,82.8,3.21
21,M21-036,Industrial,32,3,1,3.25,8.6,80.4,2.67
21,M21-037,Sistemas,30,2,1,3.84,7.6,53.4,3.16
21,M21-038,Civil,25,3,0,3.64,4.4,75.0,3.44
21,M21-039,Industrial,42,5,0,3.84,4.0,86.3,3.95
21,M21-040,Electrica,25,4,0,4.13,7.9,84.1,4.02
21,M21-041,Industrial,21,3,0,3.18,10.8,75.0,3.13
21,M21-042,Industrial,23,4,1,3.37,10.5,71.9,3.86
21,M21-043,Sistemas,22,4,0,3.23,12.2,96.4,3.66
21,M21-044,Civil,30,4,1,3.91,3.8,100.0,2.87
21,M21-045,Civil,41,5,1,4.72,10.7,87.2,3.7
21,M21-046,Sistemas,25,4,0,2.64,6.8,84.3,2.82
21,M21-047,Sistemas,21,3,0,3.44,6.3,82.5,3.57
21,M21-048,Industrial,30,4,1,2.99,8.4,87.3,2.27
21,M21-049,Sistemas,21,4,1,4.17,14.2,78.1,4.09
21,M21-050,Sistemas,31,4,1,3.75,5.6,73.5,3.3
21,M21-051,Sistemas,23,2,1,3.58,8.0,80.6,3.17
21,M21-052,Electrica,23,1,1,3.59,4.7,61.2,3.19
21,M21-053,Electrica,22,4,0,3.79,7.0,76.3,4.01
21,M21-054,Sistemas,31,4,1,3.29,18.9,85.6,4.08
21,M21-055,Sistemas,36,4,0,3.56,7.9,77.0,3.48
21,M21-056,Sistemas,27,3,0,3.24,7.1,84.0,3.02
21,M21-057,Electrica,23,4,0,4.3,15.0,100.0,3.98
21,M21-058,Sistemas,34,6,1,3.95,2.7,83.4,3.61
21,M21-059,Electrica,25,4,0,2.5,7.1,96.9,3.12
21,M21-060,Sistemas,22,3,1,3.27,4.9,67.7,3.05
21,M21-061,Industrial,28,2,0,3.06,5.9,82.0,3.2
21,M21-062,Sistemas,23,4,0,3.33,8.3,97.8,3.08
21,M21-063,Industrial,23,4,1,3.7,5.8,59.9,3.33
21,M21-064,Civil,29,1,1,2.92,5.5,78.4,3.57
21,M21-065,Industrial,23,2,0,2.98,9.7,84.3,4.05
21,M21-066,Industrial,24,3,1,3.57,6.7,88.8,2.89
21,M21-067,Sistemas,30,3,1,3.37,4.8,92.1,3.49
21,M21-068,Industrial,27,3,0,3.55,13.5,78.5,3.28
21,M21-069,Electrica,24,3,1,3.15,11.6,84.6,3.22
21,M21-070,Sistemas,22,3,0,2.84,11.9,93.3,3.19
21,M21-071,Civil,23,4,0,3.79,10.3,87.7,4.11
21,M21-072,Sistemas,28,3,0,3.95,3.0,99.9,3.68
21,M21-073,Electrica,31,3,0,3.33,8.0,93.6,3.74
21,M21-074,Sistemas,32,5,1,3.71,0.5,83.3,2.89
21,M21-075,Electrica,24,3,1,3.87,0.6,76.7,3.37
21,M21-076,Industrial,30,2,0,3.33,11.5,81.8,3.4
21,M21-077,Industrial,28,4,0,2.6,6.4,92.8,3.33
21,M21-078,Electrica,29,3,1,3.58,0.5,89.9,3.5
21,M21-079,Industrial,21,5,1,3.96,7.8,82.3,3.96
21,M21-080,Industrial,25,4,1,4.2,12.3,84.3,3.53
21,M21-081,Sistemas,26,1,1,3.22,9.7,78.4,3.88
21,M21-082,Electrica,25,3,1,3.31,1.6,67.5,3.23
21,M21-083,Sistemas,23,2,1,3.66,8.0,75.5,3.74
21,M21-084,Sistemas,36,4,1,4.19,14.7,90.0,3.47
21,M21-085,Industrial,30,3,1,3.65,3.3,88.7,3.75
21,M21-086,Industrial,24,3,1,3.21,7.6,74.1,3.45
21,M21-087,Civil,21,3,1,3.46,5.5,69.9,3.1
21,M21-088,Industrial,32,5,1,3.81,12.7,88.4,2.99
21,M21-089,Electrica,21,2,1,2.99,3.8,89.3,2.96
21,M21-090,Electrica,21,4,0,2.72,9.1,92.2,2.45
21,M21-091,Industrial,25,2,1,3.72,8.3,78.2,3.57
21,M21-092,Civil,31,5,1,3.42,3.2,78.5,3.24
21,M21-093,Sistemas,25,3,1,3.94,0.5,76.3,3.37
21,M21-094,Sistemas,36,2,0,3.9,7.8,68.2,3.82
21,M21-095,Civil,29,2,1,4.04,10.8,81.5,3.93
21,M21-096,Industrial,25,4,1,4.44,6.4,79.9,3.42
21,M21-097,Civil,25,3,1,3.19,5.1,88.3,3.25
21,M21-098,Civil,21,4,1,3.45,4.3,65.8,3.51
21,M21-099,Civil,31,2,1,3.96,17.7,87.5,3.75
21,M21-100,Civil,23,3,0,3.74,7.2,85.0,3.87
21,M21-101,Industrial,33,5,1,3.39,3.2,52.4,2.77
21,M21-102,Electrica,32,2,1,4.13,0.5,72.7,3.57
21,M21-103,Sistemas,29,5,1,3.02,15.3,87.3,3.21
21,M21-104,Electrica,21,2,0,3.98,5.3,74.9,3.46
21,M21-105,Sistemas,31,5,0,3.82,2.0,87.1,4.26
21,M21-106,Civil,25,2,1,3.46,15.0,79.3,3.47
21,M21-107,Civil,33,4,1,3.22,9.0,80.5,2.98
21,M21-108,Electrica,27,6,1,3.06,7.8,72.8,2.81
21,M21-109,Sistemas,31,3,1,3.93,10.6,65.9,3.29
21,M21-110,Sistemas,26,3,0,3.37,12.5,93.7,3.92
21,M21-111,Civil,28,4,0,2.84,16.0,77.6,3.06
21,M21-112,Sistemas,25,3,1,3.36,2.8,74.3,2.97
21,M21-113,Sistemas,26,4,0,3.78,16.4,95.9,4.84
21,M21-114,Civil,32,3,0,3.52,18.7,85.2,3.9
21,M21-115,Sistemas,24,1,0,3.53,8.2,82.6,3.24
21,M21-116,Civil,23,2,0,2.96,3.9,77.2,3.2
21,M21-117,Sistemas,34,3,1,2.01,17.4,80.4,2.27
21,M21-118,Sistemas,30,2,1,3.33,5.7,65.9,3.3
21,M21-119,Sistemas,26,1,1,3.57,6.7,89.9,3.08
21,M21-120,Electrica,26,3,0,3.78,5.5,92.7,3.59
21,M21-121,Industrial,30,4,1,2.8,8.3,83.2,2.56
21,M21-122,Industrial,25,4,1,3.33,10.0,72.2,3.1
21,M21-123,Electrica,31,3,0,3.29,5.8,77.7,3.13
21,M21-124,Sistemas,36,3,0,3.56,7.3,70.2,2.73
21,M21-125,Industrial,21,4,0,3.72,8.1,78.4,3.71
21,M21-126,Electrica,26,2,1,2.89,5.9,85.6,2.76
21,M21-127,Sistemas,21,6,1,4.45,7.7,74.6,4.03
21,M21-128,Electrica,36,3,0,2.72,11.7,92.2,3.7
21,M21-129,Sistemas,30,3,0,3.93,10.7,97.4,3.94
21,M21-130,Sistemas,21,4,1,3.18,7.5,77.8,2.78
21,M21-131,Sistemas,23,3,1,3.9,7.8,87.0,3.49
21,M21-132,Sistemas,24,3,1,3.64,2.4,87.5,3.27
21,M21-133,Industrial,23,4,1,3.64,5.5,78.9,3.4
21,M21-134,Sistemas,22,3,1,3.52,19.0,72.4,3.5
21,M21-135,Sistemas,21,2,1,3.62,2.8,84.5,3.26
21,M21-136,Sistemas,23,6,0,3.74,13.3,77.9,4.38
21,M21-137,Sistemas,31,1,0,2.56,6.8,96.4,2.99
21,M21-138,Industrial,21,4,0,3.71,10.7,90.6,3.76
21,M21-139,Sistemas,38,6,1,3.01,7.4,85.3,2.52
21,M21-140,Sistemas,26,2,1,3.89,10.5,79.0,3.88
21,M21-141,Civil,32,3,0,3.78,11.1,99.0,3.82
21,M21-142,Sistemas,29,1,0,2.79,10.9,81.9,3.23
21,M21-143,Sistemas,23,4,1,3.29,6.7,58.7,3.1
21,M21-144,Sistemas,22,3,0,3.73,11.7,83.5,3.47
21,M21-145,Sistemas,26,4,1,3.44,1.7,74.8,2.33
21,M21-146,Sistemas,22,2,1,3.23,0.5,87.0,3.55
21,M21-147,Sistemas,29,2,1,2.91,0.5,85.0,3.23
21,M21-148,Sistemas,33,4,1,4.2,2.4,79.9,3.25
21,M21-149,Industrial,28,2,1,3.4,3.4,90.9,3.32
21,M21-150,Civil,21,3,0,2.42,16.9,69.4,3.09
21,M21-151,Industrial,31,6,1,3.59,6.3,81.7,3.69
21,M21-152,Civil,29,5,0,3.84,6.8,91.7,4.08
21,M21-153,Sistemas,21,2,1,3.3,1.3,63.9,2.85
21,M21-154,Civil,26,3,1,4.16,2.3,79.1,3.63
21,M21-155,Sistemas,27,3,1,3.22,13.1,73.9,3.34
21,M21-156,Electrica,34,1,0,3.35,12.9,76.3,3.69
21,M21-157,Civil,25,2,1,3.81,7.0,80.7,3.88
21,M21-158,Industrial,37,4,1,3.54,0.5,88.7,3.45
21,M21-159,Sistemas,23,4,1,3.52,5.7,73.0,2.97
21,M21-160,Sistemas,36,2,1,3.86,4.6,89.7,3.82
21,M21-161,Sistemas,28,2,1,3.92,19.6,82.5,4.47
21,M21-162,Sistemas,28,3,0,3.39,7.7,80.7,3.76
21,M21-163,Sistemas,32,2,0,3.74,16.3,87.5,4.31
21,M21-164,Sistemas,24,3,0,3.28,3.6,84.1,3.1
21,M21-165,Electrica,30,4,0,2.44,7.4,72.1,2.6
21,M21-166,Industrial,26,3,1,3.94,5.8,76.7,3.3
21,M21-167,Industrial,30,4,0,3.81,7.3,76.8,3.2
21,M21-168,Sistemas,23,2,0,2.96,10.4,83.7,3.22
21,M21-169,Electrica,26,6,1,3.61,17.3,75.5,3.56
21,M21-170,Civil,34,3,1,3.84,5.7,74.7,3.53
21,M21-171,Sistemas,21,4,1,3.97,13.7,89.3,4.13
21,M21-172,Civil,31,2,0,3.66,6.9,97.4,3.42
21,M21-173,Industrial,24,2,0,4.09,3.9,96.2,3.97
21,M21-174,Sistemas,37,1,1,3.81,2.7,86.6,3.19
21,M21-175,Civil,27,1,1,3.76,2.3,86.4,4.08
21,M21-176,Sistemas,32,3,1,3.56,17.0,92.0,3.12
21,M21-177,Industrial,28,4,1,3.44,9.4,96.0,3.25
21,M21-178,Sistemas,30,1,1,3.12,12.8,64.3,3.51
21,M21-179,Sistemas,29,3,1,3.5,9.3,85.8,3.78
21,M21-180,Sistemas,21,2,1,4.11,7.7,65.6,3.45
21,M21-181,Sistemas,27,4,1,2.43,9.3,68.3,2.86
21,M21-182,Sistemas,27,6,0,4.12,4.9,97.9,4.16
21,M21-183,Sistemas,30,5,0,3.09,8.0,97.6,3.98
21,M21-184,Electrica,31,3,1,4.2,9.0,72.8,3.47
21,M21-185,Civil,31,4,0,3.09,7.9,90.0,3.52
21,M21-186,Industrial,22,4,1,3.51,3.1,71.2,3.06
21,M21-187,Electrica,22,3,1,3.28,2.2,78.5,3.22
21,M21-188,Sistemas,25,3,1,3.56,8.2,74.0,3.24
21,M21-189,Sistemas,25,5,1,3.88,1.6,73.9,3.38
21,M21-190,Electrica,27,3,0,2.77,2.7,84.8,3.34
21,M21-191,Industrial,28,4,1,3.5,0.8,85.1,3.53
21,M21-192,Industrial,25,3,1,3.66,2.6,80.5,2.96
21,M21-193,Civil,25,6,1,3.55,2.5,86.2,3.75
21,M21-194,Industrial,26,2,1,4.02,4.8,86.9,3.69
21,M21-195,Industrial,32,3,0,4.55,11.8,68.5,4.23
21,M21-196,Industrial,27,1,1,3.58,3.4,77.7,3.02
21,M21-197,Sistemas,32,2,1,3.54,6.2,96.8,3.11
21,M21-198,Sistemas,35,2,1,3.89,6.8,75.1,3.35
21,M21-199,Industrial,28,3,1,2.95,5.4,73.1,2.4
21,M21-200,Electrica,29,1,1,4.45,17.6,85.9,3.15
21,M21-201,Sistemas,21,5,1,3.55,2.9,100.0,3.08
21,M21-202,Civil,24,3,0,2.39,13.4,84.0,3.08
21,M21-203,Sistemas,24,1,1,3.17,5.4,66.5,3.15
21,M21-204,Sistemas,31,5,0,3.69,4.8,83.0,3.44
21,M21-205,Sistemas,29,4,1,4.17,6.2,83.1,3.45
21,M21-206,Civil,29,6,0,3.21,14.5,96.1,2.74
21,M21-207,Industrial,27,4,1,3.58,4.5,93.0,3.69
21,M21-208,Sistemas,28,6,0,3.79,12.1,69.9,3.88
21,M21-209,Civil,26,3,1,2.77,6.9,74.9,2.81
21,M21-210,Electrica,33,2,1,3.57,5.6,83.3,3.03
21,M21-211,Electrica,23,5,0,3.76,7.4,86.9,3.96
21,M21-212,Electrica,29,3,0,3.14,20.4,76.2,3.95
21,M21-213,Industrial,25,4,1,3.55,10.0,86.9,3.13
21,M21-214,Civil,25,2,1,3.8,9.6,74.8,3.23
21,M21-215,Sistemas,26,3,1,4.32,0.5,86.6,3.96
21,M21-216,Electrica,24,3,1,2.92,11.3,72.6,2.55
21,M21-217,Sistemas,33,3,0,2.6,6.8,94.8,3.13
21,M21-218,Sistemas,24,4,1,3.27,24.0,92.4,4.11
21,M21-219,Electrica,30,3,0,4.25,8.8,93.5,4.22
21,M21-220,Electrica,27,3,1,3.95,2.5,90.3,3.2
21,M21-221,Industrial,27,4,0,3.64,10.1,79.2,3.7
21,M21-222,Electrica,30,5,1,4.17,8.1,83.8,3.45
21,M21-223,Sistemas,25,4,0,2.35,6.1,94.9,2.73
21,M21-224,Sistemas,27,3,1,3.82,7.8,77.8,3.32
21,M21-225,Sistemas,26,2,1,3.0,12.9,91.5,3.4
21,M21-226,Industrial,21,5,1,3.77,4.4,84.0,3.69
21,M21-227,Electrica,21,1,1,4.53,11.2,70.8,4.7
21,M21-228,Industrial,22,2,0,4.34,4.7,85.4,4.13
21,M21-229,Industrial,27,3,1,3.05,1.2,80.4,2.72
21,M21-230,Electrica,33,1,1,3.44,10.3,72.0,2.99
21,M21-231,Civil,33,4,0,3.54,4.8,87.1,3.66
21,M21-232,Industrial,34,6,1,2.4,8.8,91.9,2.51
21,M21-233,Sistemas,29,2,1,3.77,9.7,75.6,3.83
21,M21-234,Industrial,26,2,0,3.62,16.2,77.0,3.39
21,M21-235,Civil,32,2,1,3.73,12.5,100.0,3.54
21,M21-236,Industrial,21,3,0,3.65,8.5,98.6,4.23
21,M21-237,Electrica,29,4,0,3.44,8.7,83.2,3.41
21,M21-238,Electrica,30,3,0,3.4,2.9,85.3,3.87
21,M21-239,Sistemas,21,5,1,3.73,3.9,77.0,2.82
21,M21-240,Sistemas,21,6,0,2.36,4.5,88.3,2.61
21,M21-241,Sistemas,31,4,0,3.22,7.8,84.7,3.35
21,M21-242,Sistemas,22,5,0,3.66,12.0,81.2,4.05
21,M21-243,Electrica,23,5,1,3.51,16.9,77.1,3.09
21,M21-244,Industrial,21,2,0,3.31,11.2,90.8,3.35
21,M21-245,Electrica,34,1,1,3.88,4.8,83.8,3.3
21,M21-246,Electrica,30,3,1,3.18,9.8,84.5,2.92
21,M21-247,Electrica,31,2,1,3.95,2.1,92.4,3.41
21,M21-248,Industrial,23,5,0,3.32,15.4,79.3,3.49
21,M21-249,Sistemas,24,2,1,3.22,5.9,87.7,3.66
21,M21-250,Sistemas,27,2,0,3.42,4.7,84.2,3.42
21,M21-251,Electrica,38,4,1,3.28,8.2,73.9,3.12
21,M21-252,Sistemas,21,3,0,3.64,8.7,91.6,4.11
21,M21-253,Electrica,27,5,1,2.44,3.3,78.7,2.6
21,M21-254,Sistemas,29,4,1,4.37,6.2,73.0,3.65
21,M21-255,Sistemas,31,4,0,3.33,6.5,90.0,3.34
21,M21-256,Civil,26,4,1,4.04,9.6,100.0,4.2
21,M21-257,Sistemas,39,4,0,3.55,6.4,90.7,3.47
21,M21-258,Electrica,32,3,1,3.31,9.4,74.5,3.69
21,M21-259,Civil,21,3,1,3.97,7.8,84.5,3.09
21,M21-260,Industrial,22,3,1,3.91,3.4,76.7,2.99
21,M21-261,Industrial,31,2,0,3.48,12.5,63.3,3.64
21,M21-262,Sistemas,21,2,1,3.48,12.0,80.5,3.07
21,M21-263,Civil,27,3,1,3.19,3.8,81.7,2.93
21,M21-264,Sistemas,22,3,0,2.85,5.3,83.3,3.49
21,M21-265,Electrica,36,2,0,3.35,6.1,92.4,3.75
21,M21-266,Industrial,21,3,0,4.06,22.8,96.7,4.12
21,M21-267,Industrial,27,2,0,2.49,4.1,79.9,3.26
21,M21-268,Civil,22,1,1,3.01,1.0,75.1,2.84
21,M21-269,Sistemas,28,5,1,3.76,5.1,83.9,3.69
21,M21-270,Sistemas,24,4,1,3.06,9.2,85.3,3.02
21,M21-271,Electrica,28,2,1,3.47,7.7,70.9,2.99
21,M21-272,Industrial,27,2,1,3.32,0.5,78.6,2.39
21,M21-273,Electrica,29,2,0,3.57,9.3,88.5,3.31
21,M21-274,Electrica,25,4,0,3.14,9.7,87.9,3.32
21,M21-275,Sistemas,24,5,1,4.04,8.6,79.3,4.05
21,M21-276,Sistemas,25,1,0,4.21,5.7,68.5,3.18
21,M21-277,Industrial,36,6,1,2.37,11.8,70.4,2.35
21,M21-278,Sistemas,33,2,1,3.32,2.9,63.3,2.32
21,M21-279,Industrial,26,3,1,3.78,5.6,91.7,3.61
21,M21-280,Industrial,21,4,1,3.26,7.2,90.7,3.63
21,M21-281,Sistemas,27,3,1,3.09,6.8,64.8,2.78
21,M21-282,Industrial,21,4,0,2.96,9.8,81.4,3.53
21,M21-283,Electrica,25,3,1,2.82,5.0,92.4,2.67
21,M21-284,Industrial,23,3,1,3.55,7.8,77.7,3.03
21,M21-285,Sistemas,29,2,1,3.09,14.8,88.5,3.1
21,M21-286,Electrica,22,3,0,3.32,7.6,74.2,3.51
21,M21-287,Industrial,25,2,0,3.59,4.1,92.5,3.97
21,M21-288,Sistemas,26,1,1,2.92,2.1,81.9,2.8
21,M21-289,Sistemas,21,4,0,3.06,4.4,73.9,3.57
21,M21-290,Sistemas,23,3,1,3.16,17.4,82.2,2.92
21,M21-291,Sistemas,31,4,1,3.69,3.2,82.3,3.68
21,M21-292,Electrica,24,4,1,2.93,0.7,91.4,2.54
21,M21-293,Industrial,27,3,1,3.28,4.7,84.9,2.87
21,M21-294,Sistemas,26,3,1,3.44,10.2,80.6,3.03
21,M21-295,Sistemas,27,3,1,3.78,5.1,72.6,3.79
21,M21-296,Industrial,34,2,1,3.18,2.6,85.0,2.41
21,M21-297,Sistemas,26,1,1,3.74,5.4,81.5,3.83
21,M21-298,Sistemas,26,5,0,3.32,2.6,96.4,3.37
21,M21-299,Industrial,30,2,1,3.6,13.1,86.9,3.78
21,M21-300,Civil,33,4,1,3.9,2.1,84.5,2.5
22,M22-001,Civil,24,2,1,3.13,8.9,92.8,3.19
22,M22-002,Industrial,23,4,0,3.85,16.8,84.8,3.74
22,M22-003,Sistemas,29,4,1,3.94,3.5,84.7,3.35
22,M22-004,Sistemas,36,2,0,3.08,5.7,76.3,3.2
22,M22-005,Civil,28,2,0,3.2,10.8,93.1,4.03
22,M22-006,Sistemas,24,3,0,2.89,11.6,99.9,2.68
22,M22-007,Civil,33,4,1,2.78,8.8,90.7,2.65
22,M22-008,Industrial,29,1,1,3.45,4.4,73.0,3.12
22,M22-009,Sistemas,21,3,1,4.2,2.2,90.4,4.08
22,M22-010,Sistemas,26,2,1,2.79,6.2,85.8,3.08
22,M22-011,Industrial,26,3,1,3.56,21.9,91.5,3.09
22,M22-012,Industrial,23,4,0,4.02,5.8,100.0,4.39
22,M22-013,Electrica,27,5,1,3.24,7.3,79.5,2.59
22,M22-014,Sistemas,27,5,1,3.59,2.3,76.5,2.98
22,M22-015,Civil,36,2,0,4.0,6.4,91.3,3.69
22,M22-016,Industrial,25,3,1,3.12,6.7,78.7,2.87
22,M22-017,Industrial,22,3,1,3.3,3.2,96.6,2.95
22,M22-018,Electrica,29,2,0,3.37,7.9,81.9,3.56
22,M22-019,Electrica,21,1,1,3.55,6.8,97.4,3.88
22,M22-020,Industrial,25,2,0,3.28,23.9,74.8,3.64
22,M22-021,Industrial,33,3,0,2.64,9.0,84.2,2.5
22,M22-022,Electrica,33,1,1,2.97,7.1,83.4,3.9
22,M22-023,Electrica,31,2,0,3.89,9.6,84.2,4.09
22,M22-024,Sistemas,33,3,1,2.72,8.2,65.2,2.81
22,M22-025,Civil,26,2,0,3.36,9.5,83.7,3.09
22,M22-026,Sistemas,31,2,0,3.49,6.9,84.4,3.53
22,M22-027,Industrial,31,3,1,2.64,15.9,61.9,3.45
22,M22-028,Sistemas,26,4,1,3.61,10.6,75.5,3.53
22,M22-029,Electrica,24,3,1,3.25,0.8,90.8,3.2
22,M22-030,Sistemas,33,2,1,4.02,14.5,82.8,3.82
22,M22-031,Civil,28,5,1,3.19,4.5,81.4,3.18
22,M22-032,Sistemas,35,6,1,3.41,11.0,74.2,3.17
22,M22-033,Industrial,27,6,1,3.71,5.8,90.1,3.49
22,M22-034,Industrial,30,4,1,3.25,14.1,72.5,3.21
22,M22-035,Civil,27,3,0,3.57,16.0,89.4,3.85
22,M22-036,Industrial,26,4,1,3.4,7.8,81.4,2.89
22,M22-037,Sistemas,21,2,0,3.31,7.7,79.8,4.09
22,M22-038,Industrial,26,4,1,3.52,6.1,66.0,3.35
22,M22-039,Electrica,26,3,1,4.35,3.8,80.9,3.86
22,M22-040,Electrica,25,3,1,3.54,5.7,82.3,3.29
22,M22-041,Sistemas,25,3,1,3.34,9.0,63.1,2.98
22,M22-042,Civil,33,3,0,3.52,3.2,93.8,3.93
22,M22-043,Sistemas,27,1,1,4.23,13.6,90.5,4.24
22,M22-044,Electrica,25,4,1,3.41,5.9,79.8,3.44
22,M22-045,Sistemas,22,3,0,4.29,7.0,85.0,4.25
22,M22-046,Sistemas,26,3,0,3.38,9.8,75.5,2.91
22,M22-047,Civil,29,3,1,3.09,3.3,73.4,3.18
22,M22-048,Sistemas,33,4,0,3.59,14.8,81.6,3.52
22,M22-049,Sistemas,31,2,1,3.97,6.1,70.0,2.6
22,M22-050,Sistemas,28,2,1,3.08,1.9,63.1,2.41
22,M22-051,Industrial,23,3,0,3.58,13.7,100.0,4.18
22,M22-052,Electrica,24,3,0,3.45,5.7,79.7,4.41
22,M22-053,Electrica,32,2,1,3.8,4.0,95.7,3.84
22,M22-054,Industrial,26,3,1,2.95,11.9,86.7,2.29
22,M22-055,Industrial,29,1,1,2.97,3.6,83.9,2.78
22,M22-056,Civil,27,3,1,2.6,4.8,99.3,2.88
22,M22-057,Sistemas,29,5,0,3.76,5.4,85.1,3.94
22,M22-058,Industrial,26,1,0,3.11,6.4,84.8,2.95
22,M22-059,Civil,30,4,1,3.23,0.5,78.0,3.1
22,M22-060,Sistemas,28,3,1,3.68,2.8,76.8,3.05
22,M22-061,Electrica,28,2,1,3.04,7.9,89.7,2.81
22,M22-062,Electrica,27,1,1,3.85,1.9,56.5,3.91
22,M22-063,Industrial,27,3,1,4.49,0.9,85.0,4.14
22,M22-064,Industrial,36,3,1,3.74,18.0,81.0,3.59
22,M22-065,Electrica,32,5,0,3.95,7.0,70.2,2.92
22,M22-066,Sistemas,22,6,0,2.6,5.1,98.1,2.85
22,M22-067,Electrica,24,2,1,3.05,5.5,81.6,2.85
22,M22-068,Civil,32,5,1,4.08,3.5,76.4,3.6
22,M22-069,Civil,24,3,0,2.87,9.4,100.0,3.21
22,M22-070,Sistemas,26,3,1,3.3,4.9,66.3,3.08
22,M22-071,Industrial,33,6,1,3.48,3.3,83.6,3.37
22,M22-072,Electrica,30,3,1,3.31,5.5,85.2,3.31
22,M22-073,Industrial,23,4,0,2.94,8.8,82.8,2.88
22,M22-074,Sistemas,27,4,1,4.71,2.9,82.6,4.2
22,M22-075,Civil,25,3,1,3.31,6.6,76.6,2.99
22,M22-076,Civil,29,4,1,2.82,1.9,58.1,3.13
22,M22-077,Industrial,22,5,1,3.47,17.7,69.9,3.76
22,M22-078,Industrial,29,5,1,2.89,6.6,82.8,2.66
22,M22-079,Electrica,22,2,1,3.36,11.6,75.2,3.31
22,M22-080,Electrica,29,2,0,3.81,23.0,89.5,4.14
22,M22-081,Civil,29,4,0,2.27,3.5,85.0,3.24
22,M22-082,Sistemas,26,4,1,3.81,5.2,79.0,3.75
22,M22-083,Industrial,31,6,1,3.9,15.5,90.5,3.43
22,M22-084,Electrica,31,4,1,2.73,11.5,71.3,3.51
22,M22-085,Civil,28,2,1,4.28,6.8,77.3,4.05
22,M22-086,Industrial,30,1,1,3.43,1.2,82.6,2.85
22,M22-087,Electrica,24,3,0,3.31,7.7,84.7,2.79
22,M22-088,Sistemas,28,3,0,3.54,9.0,91.4,4.64
22,M22-089,Civil,32,1,0,3.56,14.7,79.4,3.04
22,M22-090,Industrial,22,4,1,3.8,9.5,87.4,3.5
22,M22-091,Industrial,24,3,1,3.56,9.5,67.5,2.39
22,M22-092,Industrial,34,6,0,3.71,8.2,88.8,3.44
22,M22-093,Electrica,30,2,1,3.22,7.3,71.8,3.02
22,M22-094,Industrial,24,3,0,3.14,9.9,77.0,3.72
22,M22-095,Electrica,27,4,1,3.65,10.4,69.1,3.31
22,M22-096,Electrica,33,3,0,4.25,9.5,88.2,3.83
22,M22-097,Industrial,26,3,0,4.2,19.1,82.7,4.21
22,M22-098,Industrial,34,1,1,4.12,5.7,83.9,3.62
22,M22-099,Industrial,25,3,0,3.39,6.3,81.9,3.27
22,M22-100,Electrica,21,2,1,4.07,7.1,74.6,3.63
22,M22-101,Civil,32,5,0,4.14,12.4,90.7,3.51
22,M22-102,Sistemas,25,1,0,3.37,6.5,75.2,3.29
22,M22-103,Sistemas,30,3,1,4.44,9.7,76.7,4.29
22,M22-104,Industrial,23,3,1,2.8,10.4,99.5,3.29
22,M22-105,Industrial,26,3,1,3.11,4.6,67.4,2.91
22,M22-106,Electrica,32,1,1,3.69,4.5,75.6,3.35
22,M22-107,Civil,27,4,1,3.65,9.4,82.1,3.61
22,M22-108,Industrial,35,3,1,3.14,5.1,76.4,2.9
22,M22-109,Sistemas,21,2,0,4.53,13.4,82.5,4.7
22,M22-110,Civil,24,2,1,3.62,8.9,92.7,3.3
22,M22-111,Industrial,29,3,0,3.19,12.2,78.7,3.55
22,M22-112,Electrica,21,3,1,3.04,0.5,77.5,2.33
22,M22-113,Sistemas,25,2,0,2.37,13.6,89.6,2.94
22,M22-114,Industrial,25,2,1,3.94,15.8,82.4,3.93
22,M22-115,Electrica,23,5,0,3.11,5.7,71.9,2.79
